04/11/2012 03:06	374.6000	9.8100	1000.6410
04/11/2012 03:12	363.2000	9.7000	1000.6820
04/11/2012 03:18	352.1000	9.6000	1000.6750
04/11/2012 03:24	342.8000	9.6000	1000.6491
04/11/2012 03:30	329.2000	9.6000	1000.6470
04/11/2012 03:36	316.8000	9.6000	1000.6170
04/11/2012 03:42	309.6000	9.7000	1000.7030
04/11/2012 03:48	298.2000	9.7300	1000.8020
04/11/2012 03:54	289.9000	9.6100	1000.9160
04/11/2012 04:00	280.7000	9.4200	1000.8890
04/11/2012 04:06	269.3000	9.4000	1000.8710
04/11/2012 04:12	265.9000	9.4100	1000.9461
04/11/2012 04:18	255.4000	9.5000	1000.9281
04/11/2012 04:24	248.4000	9.6000	1000.9201
04/11/2012 04:30	245.1000	9.7000	1000.9160
04/11/2012 04:36	232.5000	9.5300	1001.0120
04/11/2012 04:42	230.3000	9.1700	1000.9520
04/11/2012 04:48	221.9000	8.7000	1001.0630
04/11/2012 04:54	216.1000	8.5000	1001.1220
04/11/2012 05:00	214.5000	8.5000	1001.2450
04/11/2012 05:06	204.8000	8.3100	1001.5790
04/11/2012 05:12	202.4000	8.0100	1001.5250
04/11/2012 05:18	192.4000	7.9700	1001.2790
04/11/2012 05:24	195.8000	7.9300	1001.2539
04/11/2012 05:30	187.7000	7.9700	1001.2529
04/11/2012 05:36	185.6000	7.9800	1001.3731
04/11/2012 05:42	180.5000	8.0000	1001.2869
04/11/2012 05:48	179.0000	8.0100	1001.4620
04/11/2012 05:54	184.1000	8.1200	1001.4051
04/11/2012 06:00	172.7000	8.2000	1001.3960
04/11/2012 06:06	177.9000	8.4000	1001.4660
04/11/2012 06:12	172.2000	8.5000	1001.5100
04/11/2012 06:18	173.0000	9.1000	1001.4891
04/11/2012 06:24	173.7000	9.1000	1001.5150
04/11/2012 06:30	169.7000	9.1000	1001.6110
04/11/2012 06:36	177.1000	9.3000	1001.6420
04/11/2012 06:42	176.6000	9.3200	1001.7020
04/11/2012 06:48	176.4000	9.4000	1001.7291
04/11/2012 06:54	176.6000	9.4000	1001.8221
04/11/2012 07:00	177.0000	9.5100	1001.8610
04/11/2012 07:06	177.6000	9.7000	1001.8490
04/11/2012 07:12	179.5000	10.1000	1001.8250
04/11/2012 07:18	179.1000	10.5100	1001.7680
04/11/2012 07:24	186.0000	10.9000	1001.7330
04/11/2012 07:30	185.4000	10.6100	1001.9520
04/11/2012 07:36	190.4000	10.0000	1001.9030
04/11/2012 07:42	191.9000	9.5000	1001.9391
04/11/2012 07:48	192.2000	9.3100	1001.9971
04/11/2012 07:54	199.8000	9.5000	1001.9880
04/11/2012 08:00	202.3000	9.8000	1002.0521
04/11/2012 08:06	208.7000	10.1000	1002.1770
04/11/2012 08:12	209.3000	10.3100	1002.1310
04/11/2012 08:18	210.8000	10.6800	1002.1040
04/11/2012 08:24	215.8000	10.8100	1002.0471
04/11/2012 08:30	225.5000	10.9100	1002.1130
04/11/2012 08:36	229.6000	11.1000	1002.1279
04/11/2012 08:42	235.6000	11.1000	1002.2330
04/11/2012 08:48	243.2000	11.2000	1002.3171
04/11/2012 08:54	250.1000	11.3000	1002.2689
04/11/2012 09:00	254.3000	11.5200	1002.4191
04/11/2012 09:06	263.5000	11.6000	1002.4549
04/11/2012 09:12	270.0000	11.9700	1002.3740
04/11/2012 09:18	279.3000	11.9100	1002.4821
04/11/2012 09:24	285.2000	11.6000	1002.5330
04/11/2012 09:30	297.2000	11.7000	1002.6530
04/11/2012 09:36	304.7000	11.8500	1002.6800
04/11/2012 09:42	312.5000	11.8000	1002.7120
04/11/2012 09:48	322.4000	11.9000	1002.7360
04/11/2012 09:54	333.3000	12.0000	1002.7890
04/11/2012 10:00	341.2000	11.9000	1002.6891
04/11/2012 10:06	353.8000	12.0000	1002.7920
